id,age,status,sex,orientation,body_type,diet,drinks,drugs,education,height,income,offspring,pets,smokes
33405,24,0,1,0,1,0,2,0,1,63.0,0,0,1,0
33406,23,0,0,0,4,0,2,1,1,70.0,0,1,0,3
33407,32,0,0,1,4,1,2,0,1,70.0,0,1,0,0
33410,24,0,1,0,1,1,2,0,1,64.0,0,1,1,0
33411,34,0,1,0,4,0,0,0,0,59.0,0,1,0,0
33416,26,0,1,0,1,1,2,0,1,64.0,0,1,0,0
33421,40,2,0,0,4,0,2,0,6,71.0,70000,2,0,0
33424,28,0,0,0,1,0,2,0,1,66.0,0,0,0,0
33427,22,0,0,0,1,0,2,0,1,71.0,0,0,0,0
33446,22,0,0,0,2,0,2,1,1,72.0,50000,1,0,4
33453,27,0,1,0,1,0,2,0,1,66.0,0,0,0,0
33456,25,0,0,0,1,0,1,1,0,72.0,30000,0,0,4
33464,40,2,0,1,1,0,2,0,1,67.0,0,0,1,0
33466,55,0,1,0,2,0,2,0,1,61.0,0,0,0,0
33471,56,0,1,0,1,1,2,0,2,65.0,0,0,0,0
33480,20,0,1,1,1,0,3,2,1,63.0,0,0,1,3
33498,47,0,1,0,4,0,2,0,2,62.0,0,0,1,0
33499,45,0,1,0,1,0,2,0,2,67.0,40000,2,0,0
33504,32,0,0,0,4,0,1,0,1,71.0,0,0,1,0
33510,34,0,0,0,1,0,1,0,1,72.0,0,2,0,0
33513,66,0,1,0,4,4,1,0,4,63.0,0,2,1,0
33519,28,0,0,0,1,0,2,0,3,72.0,0,0,0,0
33526,45,0,1,0,0,0,2,0,1,63.0,0,0,0,0
33545,24,0,1,0,2,0,1,0,1,67.0,0,0,0,0
33548,26,0,1,0,4,2,4,1,3,64.0,0,1,1,0
33550,27,0,0,0,4,0,2,0,1,67.0,50000,0,1,0
33561,27,0,0,0,4,0,2,1,1,72.0,50000,0,0,0
33563,22,0,1,0,2,0,2,0,1,64.0,0,0,2,0
33575,44,0,0,1,2,0,2,0,1,74.0,0,0,1,0
33576,47,0,0,0,0,0,2,0,3,75.0,150000,0,0,0
33578,44,1,0,0,4,1,2,1,3,73.0,0,0,2,1
33581,33,0,1,0,0,1,2,0,1,69.0,0,1,0,0
33586,47,0,1,0,2,4,0,0,1,67.0,0,1,0,0
33589,21,0,1,0,1,0,2,0,1,64.0,0,1,0,0
33592,42,0,0,0,4,0,2,1,2,70.0,0,2,0,0
33600,23,0,0,0,4,0,1,0,1,66.0,20000,1,0,0
33603,23,0,1,0,4,0,2,0,4,66.0,0,0,0,0
33623,60,0,1,0,1,0,2,0,1,63.0,0,0,1,3
33638,40,0,1,0,0,0,1,0,1,60.0,0,2,1,0
33650,26,0,0,0,2,0,2,0,1,68.0,0,0,1,0
33660,28,0,0,0,1,0,2,0,1,72.0,0,1,0,0
33661,30,0,1,0,1,1,3,0,1,64.0,0,1,1,0
33663,24,0,1,2,2,0,3,1,1,63.0,50000,1,1,0
33677,36,0,1,0,1,0,2,0,1,65.0,0,1,0,0
33679,48,0,0,1,1,0,2,0,2,68.0,0,0,0,2
33704,33,2,1,2,5,0,0,2,6,59.0,1000000,0,0,0
33705,30,0,1,0,4,0,2,0,1,63.0,0,2,2,0
33710,31,0,0,0,4,0,2,0,1,69.0,0,0,0,0
33716,39,0,1,0,2,0,2,0,2,63.0,0,1,0,0
33724,27,0,1,0,0,0,2,0,1,67.0,0,0,0,0
33725,28,0,0,0,0,0,2,1,1,72.0,0,0,1,0
33728,36,0,0,0,1,1,2,0,2,69.0,0,0,2,0
33740,22,0,0,1,0,0,2,0,1,64.0,0,0,5,0
33746,32,1,0,0,1,0,1,1,1,72.0,20000,0,0,0
33756,38,0,1,0,1,0,2,0,1,64.0,0,1,0,0
33766,30,2,0,0,1,0,2,0,1,69.0,0,2,1,0
33769,28,0,1,0,0,0,2,1,2,63.0,0,0,0,0
33773,33,0,0,0,4,0,2,0,2,68.0,0,1,0,0
33782,27,0,1,0,1,0,2,0,2,64.0,0,1,1,0
33784,29,0,0,0,4,0,2,1,1,71.0,150000,1,0,3
33787,32,0,0,0,1,0,2,2,6,71.0,70000,0,2,2
33792,41,0,1,0,2,0,2,0,1,68.0,0,0,0,0
33793,35,0,1,0,4,4,2,0,1,66.0,0,1,1,0
33795,46,0,1,0,4,0,2,1,6,64.0,0,0,0,0
33815,63,0,0,0,2,0,2,0,2,66.0,0,2,0,0
33821,43,0,0,0,4,0,2,0,2,76.0,0,2,1,0
33827,23,0,1,0,2,0,2,0,2,63.0,0,0,0,0
33835,34,0,1,0,1,4,2,0,1,62.0,20000,2,0,0
33836,48,0,0,0,4,0,0,0,2,72.0,100000,0,1,0
33857,48,0,1,0,1,0,2,0,1,63.0,0,2,0,0
33859,22,0,0,0,1,0,2,0,1,71.0,40000,1,0,0
33860,36,0,0,1,0,0,2,0,1,69.0,0,0,0,0
33865,24,0,0,0,1,0,2,0,2,71.0,0,0,0,0
33872,51,0,0,0,1,0,2,0,1,74.0,0,2,0,0
33876,47,0,0,0,0,1,1,0,1,74.0,0,0,0,0
33891,21,0,0,0,4,0,2,0,0,64.0,0,0,1,0
33897,26,0,0,0,4,0,2,0,1,67.0,50000,1,0,0
33898,32,0,1,0,4,0,2,0,2,62.0,0,1,0,0
33904,25,0,1,0,1,0,2,0,2,63.0,0,1,0,0
33907,23,1,1,1,1,0,2,0,1,68.0,0,0,0,0
33911,29,0,0,0,3,0,2,1,1,69.0,0,1,0,4
33913,31,0,1,0,0,1,2,1,3,64.0,80000,1,1,0
33918,35,0,1,0,2,0,2,0,2,64.0,0,0,0,1
33943,29,0,0,0,4,0,2,0,1,71.0,0,0,1,0
33950,33,0,1,0,1,0,2,0,1,61.0,0,1,1,0
33952,31,0,0,0,4,1,1,0,1,72.0,0,0,0,0
33959,26,0,0,0,2,0,2,0,2,74.0,0,0,1,0
33976,27,0,1,0,4,0,2,0,1,63.0,0,2,0,0
33978,34,0,1,0,2,1,2,0,2,63.0,0,1,1,0
33983,29,0,1,0,4,1,2,0,2,63.0,0,1,1,0
33989,23,0,0,0,0,0,2,0,1,67.0,0,0,0,0
33995,33,0,0,0,4,0,2,0,2,71.0,150000,1,0,0
34018,41,0,0,1,1,0,2,0,1,72.0,0,0,1,0
34023,28,0,1,0,0,0,4,0,1,67.0,0,0,1,0
34026,47,0,1,1,4,0,2,0,1,62.0,0,0,0,0
34045,38,0,1,0,1,0,2,0,1,63.0,0,1,0,0
34048,62,0,0,1,0,1,2,0,1,73.0,50000,1,1,0
34058,23,0,0,0,2,0,1,1,1,71.0,20000,0,0,4
34067,45,0,1,0,1,0,1,0,1,65.0,0,2,0,0
34072,53,0,0,0,4,0,2,0,2,70.0,0,3,0,0
34078,30,0,0,0,4,0,2,0,2,74.0,60000,1,0,0
34090,28,0,1,0,1,0,3,0,2,62.0,0,0,1,0
34095,47,0,0,0,1,0,2,0,1,75.0,0,2,0,0
34103,30,0,0,0,2,0,2,0,1,72.0,0,0,0,0
34106,21,0,1,1,0,0,2,0,1,68.0,0,0,0,3
34112,26,0,0,0,4,0,2,0,2,66.0,0,0,1,0
34113,23,0,1,0,4,0,2,0,2,68.0,0,1,1,0
34125,39,0,1,0,0,0,2,0,2,63.0,0,0,1,0
34129,25,0,0,0,1,0,2,0,1,66.0,0,0,0,0
34135,38,0,0,0,4,0,2,0,2,73.0,0,0,0,0
34138,33,0,1,0,1,0,2,0,1,67.0,0,1,0,0
34141,46,0,1,0,4,0,2,0,2,66.0,0,0,0,0
34153,26,0,1,0,4,0,2,0,1,64.0,50000,1,0,0
34161,28,0,0,1,2,4,3,0,1,71.0,1000000,0,0,2
34171,30,0,1,0,1,4,2,0,1,68.0,0,0,0,0
34175,44,0,1,2,2,0,2,0,2,66.0,0,2,0,0
34177,56,1,1,0,2,0,2,1,2,67.0,0,2,0,0
34182,32,0,1,0,0,0,2,0,4,65.0,0,0,0,0
34187,46,0,1,0,2,0,2,0,2,66.0,0,0,0,0
34188,37,0,0,0,4,0,2,0,1,71.0,0,1,1,0
34196,30,0,1,0,1,0,2,0,1,65.0,0,1,0,0
34197,30,0,1,0,1,0,1,0,2,66.0,0,1,1,0
34204,36,0,1,0,4,0,2,0,2,66.0,0,1,1,0
34206,27,0,1,0,4,0,2,0,1,69.0,0,1,0,0
34211,38,0,0,0,4,0,2,0,1,72.0,0,1,1,0
34215,33,0,0,0,2,4,2,0,1,74.0,80000,1,1,0
34241,32,0,1,2,1,0,2,0,1,61.0,0,0,0,0
34242,39,0,1,0,2,0,2,0,1,63.0,100000,1,0,0
34244,23,0,1,0,5,0,2,0,1,61.0,0,0,0,0
34259,37,0,0,0,1,0,2,0,1,71.0,50000,1,1,2
34265,40,0,0,0,4,1,2,0,2,74.0,0,1,1,0
34270,35,0,0,1,4,0,2,0,2,69.0,0,0,1,0
34276,31,0,0,0,1,0,2,0,1,68.0,80000,1,1,0
34281,30,0,0,0,1,0,2,0,1,70.0,0,1,0,0
34290,43,0,0,1,1,0,2,0,2,68.0,0,0,0,0
34294,24,0,1,0,2,0,2,1,2,64.0,0,1,0,0
34305,33,0,0,0,1,0,2,0,1,69.0,40000,0,0,0
34319,23,0,0,1,1,0,2,0,1,66.0,0,0,1,0
34320,33,0,0,0,1,0,3,0,1,68.0,0,0,1,3
34328,34,0,0,0,2,0,3,1,1,75.0,0,0,1,0
34338,28,0,1,0,4,1,2,0,1,63.0,0,0,0,0
34340,60,0,0,1,2,0,1,0,2,71.0,0,0,0,0
34353,43,0,1,0,1,0,2,0,2,68.0,0,2,1,0
34357,31,0,1,0,1,0,2,0,4,69.0,70000,1,0,0
34392,26,2,1,0,4,1,2,0,1,69.0,0,1,0,0
34394,25,0,1,0,4,0,2,0,1,60.0,70000,1,0,0
34397,60,0,1,0,1,0,2,0,2,63.0,0,2,2,0
34399,38,0,1,0,4,1,2,0,2,62.0,0,1,0,0
34400,32,0,1,0,1,0,2,0,1,71.0,40000,0,2,0
34401,27,0,0,0,1,0,2,0,2,72.0,0,0,1,0
34407,20,0,0,2,1,0,2,0,0,66.0,20000,0,0,0
34410,30,0,0,2,4,0,4,2,5,78.0,1000000,1,0,3
34412,35,0,1,0,4,0,2,0,1,62.0,0,1,1,0
34417,61,0,0,0,1,0,2,1,1,70.0,0,0,1,0
34424,26,0,1,2,4,0,0,0,0,68.0,0,1,0,4
34441,33,0,0,0,4,0,2,1,1,73.0,0,0,0,3
34454,32,1,0,0,4,1,2,0,2,67.0,0,0,1,0
34457,31,0,0,0,4,0,2,1,1,72.0,20000,1,0,3
34462,60,0,0,1,4,0,0,0,1,67.0,0,0,0,0
34471,34,0,1,0,2,0,3,0,1,66.0,0,0,1,4
34472,27,0,0,0,4,0,3,0,2,71.0,0,0,1,0
34476,45,0,0,0,2,0,1,0,1,68.0,0,2,0,0
34481,29,0,1,0,1,1,2,1,1,65.0,0,1,0,0
34501,43,0,1,0,1,0,1,0,1,66.0,0,0,1,0
34511,19,0,0,0,2,0,2,0,1,71.0,20000,1,0,3
34529,49,0,0,0,4,0,2,0,1,72.0,0,2,0,0
34539,54,0,1,0,4,0,2,0,1,65.0,0,2,0,0
34544,27,0,1,0,1,0,2,0,5,66.0,0,1,0,0
34549,34,0,0,0,2,0,2,1,1,75.0,0,0,1,0
34552,41,0,1,0,4,0,3,0,1,63.0,100000,2,0,0
34559,30,0,0,0,4,1,1,1,1,72.0,20000,0,0,0
34569,51,0,0,0,4,4,2,0,4,71.0,0,2,1,0
34575,49,0,1,0,0,0,0,0,2,63.0,0,3,1,0
34578,28,0,1,0,1,0,2,0,1,68.0,0,0,0,0
34580,27,0,0,0,1,0,2,0,1,71.0,60000,1,1,0
34582,46,0,0,1,1,0,3,1,1,68.0,0,0,0,0
34584,55,0,1,0,4,0,0,0,0,64.0,40000,2,0,0
34598,47,0,0,0,4,1,2,0,1,77.0,0,3,0,0
34604,41,0,0,0,4,0,2,0,1,76.0,150000,0,1,3
34605,36,0,0,0,4,0,2,0,3,71.0,0,0,1,0
34606,24,0,0,0,1,0,2,1,1,73.0,0,0,0,4
34627,37,0,0,2,1,0,0,0,1,72.0,0,0,0,0
34636,38,0,1,0,4,0,2,0,1,66.0,0,0,0,0
34637,29,0,0,0,4,0,2,0,1,69.0,0,2,0,0
34651,26,0,1,0,4,0,0,0,1,69.0,0,0,2,0
34652,30,0,1,0,0,0,2,0,3,66.0,0,1,0,0
34653,33,0,1,0,0,0,2,0,1,64.0,0,1,0,1
34666,36,0,0,0,0,0,2,0,2,72.0,0,1,0,0
34672,29,0,1,0,4,0,2,0,6,94.0,1000000,0,0,0
34701,21,0,1,0,4,0,5,2,1,66.0,70000,0,1,1
34717,52,0,0,0,4,0,2,0,2,73.0,80000,1,0,0
34720,30,0,1,0,1,0,1,0,2,60.0,0,0,1,0
34721,40,0,0,0,4,0,2,0,1,68.0,0,0,0,0
34725,29,0,0,0,4,0,2,0,2,68.0,0,1,0,0
34732,44,0,0,1,1,0,2,0,1,64.0,0,1,1,0
34741,43,0,0,0,4,0,3,0,1,68.0,0,0,0,0
34743,32,0,0,0,4,0,2,0,1,69.0,80000,2,1,4
34753,27,0,0,0,0,4,1,1,1,74.0,70000,0,0,0
34761,44,0,1,0,1,0,2,0,1,68.0,0,0,1,0
34767,35,0,1,1,2,0,2,0,1,67.0,40000,1,0,0
34775,43,0,1,0,1,0,2,0,1,66.0,0,0,1,0
34792,49,0,0,1,1,0,0,0,1,68.0,0,0,1,0
34797,31,0,1,0,1,0,2,1,2,62.0,40000,0,0,1
34807,22,0,1,1,1,0,2,0,1,70.0,20000,1,0,0
34816,20,0,1,0,2,0,1,0,1,66.0,0,0,0,0
34817,60,0,1,0,1,0,2,0,2,64.0,0,2,0,0
34819,50,0,1,0,1,0,2,0,6,63.0,0,0,0,0
34826,31,0,1,0,0,0,2,0,1,66.0,0,1,0,0
34828,42,0,0,1,4,0,1,0,2,72.0,100000,2,1,1
34833,31,0,1,0,2,0,2,0,1,64.0,100000,1,1,0
34840,30,0,0,0,1,0,2,0,2,68.0,0,0,1,0
34842,53,3,0,0,2,0,2,1,2,68.0,0,2,0,0
34843,29,0,0,0,0,0,5,1,6,75.0,0,0,0,4
34844,22,0,1,0,4,0,2,0,1,64.0,0,0,1,0
34849,63,0,1,0,2,0,0,0,1,61.0,60000,2,0,0
34853,33,0,1,0,4,0,2,0,1,64.0,0,1,1,0
34857,31,0,0,0,2,0,0,1,1,76.0,40000,1,2,4
34862,55,0,1,0,0,0,2,0,1,66.0,30000,2,0,1
34864,28,0,0,0,1,0,2,0,1,68.0,80000,1,0,0
34866,23,0,0,0,1,1,2,1,1,71.0,20000,0,0,0
34879,37,1,0,0,1,0,3,0,1,64.0,0,0,2,0
34884,23,0,0,2,1,2,5,1,6,70.0,1000000,0,0,1
34894,23,2,1,0,1,0,2,0,1,62.0,0,0,0,0
34895,27,0,0,0,1,0,2,0,1,67.0,0,1,1,0
34908,40,0,0,0,1,0,2,0,1,65.0,0,1,0,0
34911,30,0,0,0,4,0,0,1,2,74.0,0,1,0,0
34917,45,0,0,0,0,1,0,0,3,63.0,0,1,0,0
34927,35,0,0,0,4,1,0,1,2,75.0,20000,1,0,0
34941,62,0,0,0,4,0,2,0,1,71.0,0,2,0,0
34943,68,0,0,0,1,0,0,0,1,73.0,40000,2,1,0
34945,24,0,0,0,0,0,2,0,2,71.0,0,0,0,0
34961,27,0,1,0,1,0,2,0,1,71.0,0,2,1,0
34971,20,0,1,2,0,0,2,1,1,65.0,0,0,0,3
34995,42,0,0,0,4,0,2,0,2,70.0,0,0,1,0
34997,32,0,0,0,4,0,3,1,1,75.0,250000,1,0,1
35001,41,0,0,0,1,0,2,0,6,72.0,150000,2,0,0
35017,32,0,0,1,4,0,3,0,1,70.0,0,1,1,0
35022,24,0,1,0,2,0,2,1,1,63.0,0,1,1,2
35027,24,0,0,0,1,0,2,0,1,70.0,0,0,1,0
35028,68,0,0,0,1,1,2,0,2,69.0,50000,2,0,0
35036,36,0,1,0,1,0,2,0,1,67.0,0,1,0,0
35040,60,0,1,0,1,0,2,0,1,63.0,70000,2,0,0
35065,30,0,0,2,1,1,0,1,1,70.0,0,1,1,0
35066,31,0,0,0,4,0,2,1,1,67.0,30000,3,0,1
35067,27,0,0,0,1,0,2,1,1,74.0,0,0,0,1
35079,24,0,0,0,1,0,2,1,1,72.0,0,0,1,0
35085,40,0,0,0,4,0,2,0,1,72.0,0,1,0,0
35093,23,0,0,0,1,0,1,0,1,72.0,0,0,0,0
35099,19,0,0,1,1,0,1,0,0,66.0,0,1,0,0
35102,48,0,0,1,4,0,2,0,2,69.0,0,0,0,0
35107,29,0,1,0,1,0,2,0,1,68.0,0,1,1,0
35112,39,0,0,1,2,0,3,0,1,74.0,0,0,0,1
35126,23,0,1,2,4,1,2,1,1,67.0,0,0,2,0
35132,31,0,0,0,1,0,2,0,1,71.0,0,0,1,0
35138,31,0,0,0,5,0,2,0,1,67.0,0,0,0,4
35139,24,0,0,0,1,0,2,0,1,69.0,0,0,0,0
35148,39,0,0,0,4,0,3,0,2,71.0,0,1,0,0
35153,27,0,0,0,1,0,2,0,1,66.0,0,0,0,3
35162,61,0,1,0,4,1,2,0,2,67.0,0,0,0,0
35163,58,0,0,0,2,4,0,0,1,70.0,0,3,0,0
35165,41,0,1,0,4,0,3,1,2,63.0,30000,2,0,0
35166,23,0,1,0,4,0,2,0,1,65.0,0,0,1,0
35184,34,0,1,0,1,0,2,0,1,62.0,0,1,0,0
35185,38,0,0,0,4,0,2,0,1,67.0,70000,0,0,0
35194,44,0,0,0,2,0,2,0,1,72.0,0,0,0,0
35200,43,0,1,0,4,0,2,0,1,68.0,0,2,1,0
35201,31,0,1,0,0,1,0,0,1,66.0,0,1,1,0
35203,45,0,0,0,4,0,2,1,1,69.0,100000,2,1,0
35209,33,0,0,0,4,0,2,1,1,67.0,0,0,0,0
35223,53,0,1,0,4,0,2,0,2,60.0,0,2,1,0
35226,31,0,0,0,4,0,2,0,2,71.0,0,0,0,0
35236,35,0,0,0,1,0,0,0,1,68.0,1000000,0,0,0
35239,28,0,0,0,4,0,2,0,1,72.0,0,1,1,0
35243,31,0,0,0,2,0,2,0,1,70.0,0,1,1,1
35250,39,0,0,0,1,0,1,0,1,68.0,0,1,1,0
35259,30,0,0,0,4,0,2,1,1,71.0,20000,2,0,0
35267,28,0,0,0,4,0,2,1,1,77.0,0,1,0,0
35272,25,0,0,0,1,0,1,1,1,67.0,0,0,1,0
35283,34,2,0,0,1,0,3,0,1,75.0,50000,0,0,0
35285,52,0,1,0,2,4,2,0,2,67.0,70000,0,0,0
35290,52,0,0,0,4,0,3,0,1,72.0,0,2,1,0
35298,57,0,1,0,4,1,2,1,1,65.0,0,2,1,0
35304,58,0,1,0,1,0,2,0,2,61.0,0,2,0,0
35307,52,0,1,0,2,0,2,0,1,62.0,0,2,0,0
35312,32,0,1,0,4,0,2,0,1,62.0,0,0,1,0
35331,25,0,0,0,0,0,2,1,1,72.0,0,0,0,4
35338,32,0,0,0,4,0,2,0,1,73.0,20000,1,0,2
35345,23,0,1,0,1,0,2,0,1,60.0,40000,1,1,0
35354,29,0,1,0,1,0,2,0,1,68.0,0,1,1,0
35359,26,0,0,0,0,1,2,1,1,75.0,20000,0,0,4
35360,44,0,0,0,1,0,1,0,1,71.0,0,2,0,0
35367,36,1,1,2,1,0,2,0,2,69.0,100000,1,0,0
35372,23,0,1,0,1,0,3,1,1,66.0,0,0,0,3
35390,40,0,0,0,4,0,2,0,6,74.0,0,2,0,3
35391,19,0,0,1,4,0,2,1,1,67.0,20000,0,1,0
35394,18,0,1,2,4,1,1,1,1,67.0,0,0,0,4
35396,21,0,1,1,1,0,3,1,1,61.0,0,0,0,4
35401,31,0,0,0,5,0,2,1,1,72.0,0,0,1,0
35403,24,0,0,0,4,4,2,0,1,71.0,1000000,0,0,0
35405,34,0,0,0,4,0,2,0,2,68.0,0,1,0,3
35409,29,0,1,2,2,0,2,1,1,70.0,0,0,0,0
35417,22,0,0,1,0,0,2,0,1,68.0,0,1,1,0
35424,38,0,0,1,1,0,1,0,1,64.0,0,1,1,0
35432,29,0,0,0,4,0,2,0,1,66.0,20000,1,1,0
35440,20,0,0,0,1,0,2,0,1,71.0,0,0,0,0
35441,47,0,0,0,1,0,2,1,2,76.0,0,1,0,0
35449,44,1,0,0,4,0,2,1,1,74.0,0,1,0,3
35478,23,0,0,0,1,0,2,0,2,69.0,20000,1,0,0
35490,36,0,1,0,2,0,2,1,4,60.0,60000,1,0,0
35505,34,0,0,0,2,0,3,1,1,69.0,0,1,2,1
35510,34,0,1,0,4,0,2,0,2,68.0,40000,2,0,0
35517,35,2,0,0,2,0,2,0,1,73.0,0,0,1,0
35518,34,0,0,0,4,0,2,0,1,73.0,50000,1,0,0
35520,64,0,1,0,1,0,2,1,2,66.0,0,2,0,0
35526,30,0,0,0,2,0,2,0,2,64.0,0,0,1,4
35532,57,0,1,0,1,0,0,0,2,67.0,0,2,1,0
35534,44,0,0,0,4,0,2,0,1,67.0,0,2,0,0
35535,28,0,0,0,1,0,2,1,1,68.0,0,0,1,1
35539,32,0,1,2,2,0,1,1,1,64.0,0,0,0,0
35543,46,3,1,2,2,0,2,1,2,66.0,20000,0,0,4
35544,27,0,1,0,0,0,2,0,1,65.0,0,1,0,0
35555,56,0,1,0,4,1,0,0,3,65.0,0,2,0,0
35563,24,0,0,0,2,1,3,0,1,74.0,0,0,0,0
35582,23,0,1,0,0,0,2,1,1,66.0,0,0,0,4
35602,42,0,0,1,5,0,2,0,1,64.0,100000,0,1,0
35604,20,0,0,0,1,0,1,1,1,68.0,20000,0,1,3
35619,44,0,0,0,2,0,2,0,1,70.0,0,1,0,2
35620,40,0,1,2,2,0,2,1,2,65.0,20000,0,0,4
35632,26,0,0,1,0,0,2,0,1,68.0,0,0,0,0
35643,26,0,1,2,1,0,2,1,3,66.0,0,1,0,0
35660,18,0,0,0,0,0,2,0,1,66.0,0,0,1,0
35664,55,0,1,0,4,0,2,0,1,64.0,0,0,0,0
35684,51,0,0,0,4,1,2,0,2,75.0,150000,2,0,0
35685,25,0,0,1,2,0,2,0,1,69.0,30000,0,2,0
35694,32,0,0,0,1,0,2,0,5,72.0,0,0,0,0
35700,46,0,0,1,4,1,2,0,3,68.0,0,1,0,0
35702,40,3,0,0,2,0,0,0,1,64.0,60000,0,0,0
35723,30,0,0,0,5,4,0,0,0,71.0,0,0,1,0
35730,31,0,0,0,1,0,2,0,1,67.0,0,0,0,0
35734,64,0,0,0,4,0,2,1,1,72.0,100000,2,0,0
35737,37,0,0,0,4,0,2,0,1,75.0,0,0,0,1
35744,30,0,0,0,4,0,4,0,4,76.0,150000,0,2,0
35751,63,0,1,0,0,1,2,0,1,63.0,0,2,2,0
35771,18,0,1,2,2,0,1,1,1,72.0,0,1,0,4
35777,45,2,0,0,0,1,0,0,2,72.0,0,0,0,0
35778,34,0,0,0,4,0,2,0,1,70.0,0,0,0,0
35780,61,0,1,0,1,4,0,0,1,69.0,0,2,0,0
35782,32,0,1,0,1,0,2,0,1,57.0,0,1,1,0
35793,25,0,1,0,2,0,2,0,1,65.0,0,1,0,0
35801,40,0,1,0,1,0,2,0,2,62.0,0,1,0,3
35806,21,2,1,0,1,0,2,0,1,64.0,0,1,0,0
35807,29,0,1,0,0,0,2,0,2,65.0,0,0,0,0
35812,38,0,0,0,1,0,1,0,1,70.0,20000,0,0,0
35820,47,0,1,0,2,0,2,0,2,64.0,80000,3,1,0
35821,33,0,1,2,4,1,2,0,1,64.0,0,2,2,0
35828,38,2,1,2,4,0,2,1,2,67.0,0,2,0,0
35839,22,0,0,0,2,0,2,0,0,68.0,0,0,0,0
35840,54,0,0,0,3,0,2,0,1,71.0,100000,3,0,0
35842,51,0,1,0,1,1,0,0,2,63.0,0,0,0,0
35845,59,0,1,0,4,4,2,0,1,71.0,0,2,0,0
35847,41,0,1,0,4,0,2,0,1,64.0,0,2,1,0
35853,26,0,0,0,0,0,4,2,6,68.0,1000000,1,0,4
35863,53,0,0,0,1,0,0,0,3,72.0,0,2,1,0
35864,32,0,1,2,1,0,3,1,2,70.0,0,0,1,1
35870,35,0,1,0,0,0,0,0,1,63.0,0,2,2,2
35873,24,0,1,0,2,0,2,0,1,64.0,20000,1,0,0
35875,25,0,0,0,2,0,1,0,1,73.0,20000,1,0,3
35879,39,0,0,0,4,1,2,0,1,70.0,0,2,0,0
35881,66,0,1,0,1,0,2,0,2,66.0,0,0,1,0
35892,32,0,1,0,1,0,2,0,1,66.0,0,1,0,0
35902,23,3,0,0,4,0,1,0,1,73.0,20000,0,0,0
35930,22,0,1,0,2,0,2,0,1,69.0,0,0,5,0
35938,35,0,0,0,4,0,2,0,1,72.0,100000,1,0,0
35945,37,0,1,0,2,2,0,0,5,67.0,0,2,1,0
35949,29,0,0,0,4,0,2,0,1,75.0,0,1,0,0
35959,36,0,0,0,4,0,1,0,1,67.0,0,1,0,0
35966,24,0,1,0,4,0,2,0,1,68.0,0,0,1,0
35999,39,0,0,0,4,0,2,0,2,71.0,0,1,1,0
36011,33,0,0,1,4,0,2,0,1,64.0,0,1,2,1
36018,26,0,0,0,4,0,2,0,1,70.0,0,1,0,0
36020,51,0,0,0,1,0,2,0,1,65.0,0,2,1,0
36028,54,0,0,0,0,0,2,0,6,69.0,100000,2,0,0
36045,34,0,0,0,1,0,2,1,6,71.0,0,2,1,2
36047,52,0,0,0,0,1,1,0,2,70.0,0,1,1,0
36054,23,0,0,0,2,0,2,0,1,72.0,20000,1,0,0
36061,30,0,1,0,2,0,2,0,1,63.0,0,1,0,0
36063,51,0,1,0,4,0,2,0,1,71.0,0,2,1,0
36068,51,0,1,0,4,0,2,0,1,66.0,20000,2,1,0
36070,19,0,0,0,1,0,2,0,6,70.0,20000,1,0,3
36082,47,0,1,2,2,0,3,1,6,68.0,0,0,0,1
36085,40,0,1,0,2,0,0,0,1,67.0,0,1,0,0
36089,24,0,1,0,2,0,2,0,2,65.0,0,0,1,0
36092,44,0,0,0,4,0,0,0,1,73.0,0,2,0,0
36096,34,0,1,0,1,0,2,0,1,64.0,0,1,1,0
36098,52,0,1,0,2,0,1,0,1,64.0,70000,2,1,0
36101,31,0,0,0,1,0,2,0,1,71.0,0,1,0,1
36110,23,0,1,2,1,0,0,0,1,66.0,0,0,0,0
36116,28,0,0,0,1,0,3,0,1,65.0,0,1,1,3
36132,47,0,1,0,1,1,2,0,1,64.0,0,3,0,0
36133,28,2,1,0,0,1,3,1,1,64.0,1000000,0,0,3
36140,25,0,0,0,4,1,0,0,1,66.0,0,1,0,0
36143,34,0,1,0,0,3,3,1,1,69.0,50000,1,0,4
36165,34,0,1,0,0,0,2,0,2,68.0,0,1,0,0
36168,28,0,1,0,4,0,2,1,2,69.0,0,0,0,1
36173,42,0,0,0,1,0,2,0,1,70.0,0,1,1,0
36177,39,0,0,0,2,1,1,0,2,68.0,100000,1,2,0
36189,38,0,1,0,1,0,2,0,1,68.0,0,0,1,0
36202,27,0,1,0,1,0,2,0,1,62.0,0,1,0,0
36203,55,0,1,0,2,0,2,0,1,63.0,0,2,1,2
36204,55,0,1,0,2,0,2,0,0,60.0,0,0,0,0
36207,38,0,1,0,1,0,1,0,4,65.0,0,1,0,0
36209,33,0,1,0,2,1,2,0,3,69.0,100000,1,0,0
36231,30,0,1,0,4,0,2,0,1,69.0,0,1,0,0
36235,30,0,0,0,5,0,3,0,1,75.0,0,0,0,0
36241,52,0,0,0,4,0,2,0,1,71.0,0,0,1,0
36250,33,3,1,0,2,0,2,0,6,65.0,0,1,0,1
36259,35,0,1,1,1,0,2,0,2,68.0,0,0,0,0
36266,22,0,1,0,2,0,2,0,1,63.0,40000,2,0,3
36267,25,0,1,0,1,0,3,0,1,64.0,0,1,0,0
